TradeDate,Node,HE,DA_LMP,DA_MCC,DA_MLC,RT_LMP,Region,Planned,Actual,Outage
1/13/2014,ALTE.ALTE,11,30.68,-6.1,1.85,28.32,North,18177,18352,3270
1/13/2014,ALTE.ALTE,12,31.66,-4.31,1.81,28.84,North,18239,18262,3270
1/13/2014,ALTE.ALTE,13,32.53,-2.48,1.76,27.46,North,18173,18088,3270
1/13/2014,ALTE.ALTE,14,32.52,-0.64,1.61,26.51,North,18012,17933,3270
1/13/2014,ALTE.ALTE,15,31.83,-0.82,1.58,26,North,17931,17903,3270
1/13/2014,ALTE.ALTE,16,30.95,-0.89,1.37,25.95,North,17774,17698,3270
1/13/2014,ALTE.ALTE,17,30.79,-1.41,1.43,26.18,North,17723,17619,3270
1/13/2014,ALTE.ALTE,18,39.17,-0.77,1.93,29.36,North,18239,18030,3270
1/13/2014,ALTE.ALTE,19,45.25,1.67,0.85,85.54,North,19354,19292,3270
1/13/2014,ALTE.ALTE,20,45.64,4.18,0.76,29.77,North,19341,19448,3270
1/13/2014,ALTE.ALTE,21,38.43,-0.12,0.17,31.84,North,18944,19146,3270
1/13/2014,ALTE.ALTE,22,32.94,0.6,0.07,29.26,North,18400,18646,3270
1/13/2014,ALTE.ALTE,23,30.01,0.19,1.17,26.36,North,17601,17825,3270
1/13/2014,ALTE.ALTE,24,25.35,-2.93,0.79,24.53,North,16524,16782,3550
1/14/2014,ALTE.ALTE,1,23.83,-1.93,0.23,22.74,North,15893,16070,3550
1/14/2014,ALTE.ALTE,2,22.43,-2.93,0.54,22.84,North,15345,15569,3550
1/14/2014,ALTE.ALTE,3,22.32,-1.96,0.71,22.04,North,14942,15239,3550
1/14/2014,ALTE.ALTE,4,21.6,-2.19,0.7,21.85,North,14770,15060,3550
1/14/2014,ALTE.ALTE,5,21.51,-3.49,0.72,23.53,North,14776,15119,3550
1/14/2014,ALTE.ALTE,6,24.65,-2.2,0.59,25.8,North,15090,15470,3550
1/14/2014,ALTE.ALTE,7,29.9,-2.92,0.72,47.46,North,16059,16526,3550
1/14/2014,ALTE.ALTE,8,36.47,-1.06,-0.19,88.79,North,17781,18182,3550
1/14/2014,ALTE.ALTE,9,42.39,4.29,0.7,34.59,North,18867,19177,3550
1/14/2014,ALTE.ALTE,10,40.81,5.2,0.66,36.68,North,18876,19214,3550
1/14/2014,ALTE.ALTE,11,43.44,8.08,0.65,44.2,North,18832,19172,3550
1/14/2014,ALTE.ALTE,12,39.83,5.91,0.63,86.59,North,18835,19231,3550
1/14/2014,ALTE.ALTE,13,35.6,2.23,0.61,66.14,North,18771,19159,3550
1/14/2014,ALTE.ALTE,14,36.83,3.38,0.17,39.15,North,18711,19049,3550
1/14/2014,ALTE.ALTE,15,34.45,1.67,0.16,31.71,North,18600,19008,3550
1/14/2014,ALTE.ALTE,16,34.75,2.31,0.49,42.07,North,18501,19043,3550
1/14/2014,ALTE.ALTE,17,35.61,3.17,0.16,38.18,North,18542,19024,3550
1/14/2014,ALTE.ALTE,18,43.22,4.67,0.69,58.19,North,19105,19452,3550
1/14/2014,ALTE.ALTE,19,40.93,-3.61,0.69,67.96,North,19998,20440,3550
1/14/2014,ALTE.ALTE,20,42.33,-1.73,0.68,54.61,North,20070,20606,3550
1/14/2014,ALTE.ALTE,21,43.95,2.74,0.77,33.59,North,19728,20322,3550
1/14/2014,ALTE.ALTE,22,33.47,-0.77,0.65,29.92,North,19272,19848,3550
1/14/2014,ALTE.ALTE,23,30.03,-1.73,0.13,28.5,North,18531,19089,3550
1/14/2014,ALTE.ALTE,24,26.65,-2.97,0.1,26,North,17408,17996,2480
1/15/2014,ALTE.ALTE,1,28.67,-0.57,0.79,23.24,North,17094,17228,2450
1/15/2014,ALTE.ALTE,2,25.53,-2.69,0.66,25.78,North,16580,16668,2450
1/15/2014,ALTE.ALTE,3,25.04,-2.45,0.42,26.35,North,16233,16258,2450
1/15/2014,ALTE.ALTE,4,25.26,-1.84,0.42,25.34,North,16088,16158,2450
1/15/2014,ALTE.ALTE,5,27.09,-1.28,0.64,24.65,North,16089,16185,2450
1/15/2014,ALTE.ALTE,6,29.19,-1.63,0.26,24.1,North,16437,16526,2450
1/15/2014,ALTE.ALTE,7,44.88,3.96,0.91,26.29,North,17512,17467,2450
1/15/2014,ALTE.ALTE,8,65.12,8.23,-0.29,80.19,North,19140,19224,2450
1/15/2014,ALTE.ALTE,9,53.62,-4.24,-0.08,68.62,North,20163,20317,2450
1/15/2014,ALTE.ALTE,10,53.52,3.19,0.44,68.66,North,19962,20083,2450
1/15/2014,ALTE.ALTE,11,50.89,3.36,0.25,50.75,North,19686,19824,2450
1/15/2014,ALTE.ALTE,12,47.2,2.43,0.23,33.6,North,19556,19676,2450
1/15/2014,ALTE.ALTE,13,45.03,1.64,2.23,30.26,North,19397,19419,2450
1/15/2014,ALTE.ALTE,14,40.69,1.16,1.98,40.74,North,19191,19267,2450
1/15/2014,ALTE.ALTE,15,38.64,1.9,1.85,60.77,North,19036,19253,2450
1/15/2014,ALTE.ALTE,16,36.27,2.18,1.13,35.63,North,18958,19197,2450
1/15/2014,ALTE.ALTE,17,35.43,2.11,0.35,77.03,North,18890,19140,2450
1/15/2014,ALTE.ALTE,18,47.71,7.06,0.63,107.12,North,19220,19571,2450
1/15/2014,ALTE.ALTE,19,71.02,22.43,0.69,121.58,North,20205,20499,2450
1/15/2014,ALTE.ALTE,20,54.08,8.91,0.67,114.81,North,20287,20492,2450
1/15/2014,ALTE.ALTE,21,49.96,7.89,1.14,103.23,North,19916,20092,2450
1/15/2014,ALTE.ALTE,22,45.49,8.89,0.28,57.87,North,19390,19558,2450
1/15/2014,ALTE.ALTE,23,31.54,-0.77,0.09,30.48,North,18609,18655,2450
1/15/2014,ALTE.ALTE,24,27.54,-2.48,0.52,29.63,North,17518,17406,2280
1/16/2014,ALTE.ALTE,1,25.26,-3.9,-0.08,29.34,North,16640,16556,2280
1/16/2014,ALTE.ALTE,2,21.54,-6.25,-0.19,23.52,North,16064,15965,2280
1/16/2014,ALTE.ALTE,3,20.58,-5.97,-0.11,21.36,North,15606,15381,2280
1/16/2014,ALTE.ALTE,4,20.25,-5.94,-0.11,23.57,North,15370,15132,2280
1/16/2014,ALTE.ALTE,5,20.37,-6.61,-0.13,16.56,North,15318,15108,2280
1/16/2014,ALTE.ALTE,6,26.17,-6.93,0.18,18.11,North,15570,15362,2280
1/16/2014,ALTE.ALTE,7,35.64,-8.22,-0.51,24.27,North,16543,16333,2280
1/16/2014,ALTE.ALTE,8,41.35,-28.52,0.62,37.87,North,18390,17974,2280
1/16/2014,ALTE.ALTE,9,43.65,-17,0.57,49.63,North,19497,19048,2280
1/16/2014,ALTE.ALTE,10,42.51,-4.5,0.36,61.94,North,19351,19042,2280
1/16/2014,ALTE.ALTE,11,42.7,0.64,0.32,78.26,North,19242,19063,2280
1/16/2014,ALTE.ALTE,12,41.55,3.73,0.73,102.97,North,19238,19234,2280
1/16/2014,ALTE.ALTE,13,39.29,4.33,0.67,94.16,North,19146,19255,2280
1/16/2014,ALTE.ALTE,14,35.6,2.53,0.62,84.6,North,19054,19254,2280
1/16/2014,ALTE.ALTE,15,34.26,2.78,0.6,81.28,North,19022,19347,2280
1/16/2014,ALTE.ALTE,16,34.28,3.17,0.6,61.06,North,18908,19430,2280
1/16/2014,ALTE.ALTE,17,34.25,2.03,0.6,50.15,North,18877,19438,2280
1/16/2014,ALTE.ALTE,18,42.04,2.52,0.71,95.73,North,19339,19822,2280
1/16/2014,ALTE.ALTE,19,55.48,8.56,0.74,102.7,North,20064,20873,2280
1/16/2014,ALTE.ALTE,20,47.93,3.47,0.71,111.71,North,20309,21030,2280
1/16/2014,ALTE.ALTE,21,41.52,0.9,0.64,89.63,North,20004,20776,2280
1/16/2014,ALTE.ALTE,22,41.82,2.63,0.77,95.7,North,19600,20399,2280
1/16/2014,ALTE.ALTE,23,33.28,-0.01,0.12,61.23,North,19060,19618,2280
1/16/2014,ALTE.ALTE,24,30.85,0.33,0.53,25.73,North,18199,18528,2290
1/17/2014,ALTE.ALTE,1,28.93,-4.69,0.83,23.92,North,17566,17839,2290
1/17/2014,ALTE.ALTE,2,26.67,-4.54,0.86,23.43,North,16999,17305,2290
1/17/2014,ALTE.ALTE,3,25.83,-4.4,0.95,23.8,North,16603,16946,2290
1/17/2014,ALTE.ALTE,4,26.34,-3.38,0.93,23.58,North,16439,16755,2290
1/17/2014,ALTE.ALTE,5,26.06,-3.9,0.77,25.21,North,16438,16660,2290
1/17/2014,ALTE.ALTE,6,30.92,-2.67,0.61,24.2,North,16900,16875,2290
1/17/2014,ALTE.ALTE,7,36.46,-5.67,-0.13,32.26,North,17967,17937,2290
1/17/2014,ALTE.ALTE,8,51.51,-5.87,1.46,43.89,North,19355,19438,2290
1/17/2014,ALTE.ALTE,9,60.6,5.31,1.58,48.21,North,20387,20412,2290
1/17/2014,ALTE.ALTE,10,53.94,5.96,1.22,38.62,North,20192,20354,2290
1/17/2014,ALTE.ALTE,11,53.64,6.45,2.08,36.85,North,20023,20048,2290
1/17/2014,ALTE.ALTE,12,53.45,9.4,1.95,35.94,North,19874,19851,2290
1/17/2014,ALTE.ALTE,13,45.29,4.75,1.76,34.61,North,19616,19575,2290
1/17/2014,ALTE.ALTE,14,45.43,5.92,2.21,33.01,North,19325,19330,2290
1/17/2014,ALTE.ALTE,15,41.16,4.69,1.85,30.55,North,19142,19155,2290
1/17/2014,ALTE.ALTE,16,39.6,3.87,1.8,29.93,North,18884,18758,2290
1/17/2014,ALTE.ALTE,17,41.41,4.9,1.83,28.87,North,18676,18509,2290
1/17/2014,ALTE.ALTE,18,56.91,11.23,2.5,31.25,North,18879,18789,2290
1/17/2014,ALTE.ALTE,19,71.33,14.91,2.95,42.63,North,19838,19743,2290
1/17/2014,ALTE.ALTE,20,64.28,12.82,0.4,37.31,North,19902,19820,2290
1/17/2014,ALTE.ALTE,21,52.63,6.19,0.18,35.32,North,19521,19468,2290
1/17/2014,ALTE.ALTE,22,50.76,7.54,0.02,33.21,North,19131,19006,2290
1/17/2014,ALTE.ALTE,23,39.07,2.4,0.01,29.66,North,18642,18605,2290
1/17/2014,ALTE.ALTE,24,34.59,1.59,0.08,26.79,North,17791,17841,2290
1/18/2014,ALTE.ALTE,1,40.73,4.27,0.87,29.71,North,16972,17193,2290
1/18/2014,ALTE.ALTE,2,32.04,-1.72,0.14,29.49,North,16392,16617,2290
1/18/2014,ALTE.ALTE,3,30.16,-2.51,-0.05,27.28,North,15957,16194,2290
1/18/2014,ALTE.ALTE,4,30.52,-0.37,-0.04,28.05,North,15721,15862,2290
1/18/2014,ALTE.ALTE,5,31.83,-0.87,0.96,25.9,North,15600,15695,2290
1/18/2014,ALTE.ALTE,6,36.61,3.53,0.97,25.98,North,15647,15717,2290
1/18/2014,ALTE.ALTE,7,39.77,1.03,0.72,29.48,North,15947,16067,2290
1/18/2014,ALTE.ALTE,8,49.19,5.81,-0.42,34.47,North,16479,16706,2290
1/18/2014,ALTE.ALTE,9,52.59,8.35,0.07,35.41,North,17175,17304,2290
1/18/2014,ALTE.ALTE,10,59.88,15.71,0.07,35.31,North,17633,17858,2290
1/18/2014,ALTE.ALTE,11,55.47,14.11,-0.08,40.32,North,17912,18120,2290
1/18/2014,ALTE.ALTE,12,53.52,14.35,0.19,38.84,North,17861,17975,2290
1/18/2014,ALTE.ALTE,13,48.45,13.17,0.23,35.73,North,17661,17837,2290
1/18/2014,ALTE.ALTE,14,46.31,12.44,1.33,30.01,North,17456,17586,2290
1/18/2014,ALTE.ALTE,15,42.04,10.77,0.98,28.63,North,17324,17261,2290
1/18/2014,ALTE.ALTE,16,42.68,12.35,0.94,27.68,North,17177,17024,2290
1/18/2014,ALTE.ALTE,17,43.47,11.96,0.97,28.39,North,17134,17004,2290
1/18/2014,ALTE.ALTE,18,54.65,15.7,1.49,31.28,North,17612,17398,2290
1/18/2014,ALTE.ALTE,19,71.33,25.97,0.24,38.45,North,18533,18559,2290
1/18/2014,ALTE.ALTE,20,65.87,21.58,0.26,36.7,North,18714,18766,2290
1/18/2014,ALTE.ALTE,21,49.85,10.43,0.18,37.28,North,18414,18408,2290
1/18/2014,ALTE.ALTE,22,44.15,6.51,1.4,32.96,North,17990,17930,2290
1/18/2014,ALTE.ALTE,23,32.79,1.73,0.22,28.38,North,17472,17349,2290
1/18/2014,ALTE.ALTE,24,28.4,-1.41,0.44,26.83,North,16743,16624,2380
1/19/2014,ALTE.ALTE,1,30.42,0.1,0.68,23.56,North,15921,16139,2380
1/19/2014,ALTE.ALTE,2,29.76,0.74,0.53,23.86,North,15354,15610,2380
1/19/2014,ALTE.ALTE,3,26.08,-2.01,0.51,25.8,North,14944,15209,2380
1/19/2014,ALTE.ALTE,4,25.19,-2.01,0.6,23.63,North,14767,14982,2380
1/19/2014,ALTE.ALTE,5,22.62,-4.24,0.59,22.52,North,14669,14840,2380
1/19/2014,ALTE.ALTE,6,23.18,-3.47,0.57,21.51,North,14766,14851,2380
1/19/2014,ALTE.ALTE,7,26.64,-1.59,0.68,21.91,North,14987,15074,2400
1/19/2014,ALTE.ALTE,8,32.65,0.87,0.58,23.44,North,15442,15479,2450
1/19/2014,ALTE.ALTE,9,25.45,-7.76,-0.22,24.15,North,16032,15927,2450
1/19/2014,ALTE.ALTE,10,25.92,-8.49,-0.06,24.36,North,16396,16208,2500
1/19/2014,ALTE.ALTE,11,26.08,-6.71,-0.07,24.8,North,16601,16347,2500
1/19/2014,ALTE.ALTE,12,27.47,-5.03,1.02,23.6,North,16540,16259,2500
1/19/2014,ALTE.ALTE,13,28.17,-2.7,0.93,24.21,North,16413,16099,2500
1/19/2014,ALTE.ALTE,14,27.81,-1.87,0.89,24.18,North,16267,15972,2500
1/19/2014,ALTE.ALTE,15,27.08,-1.25,0.29,22.92,North,16022,15840,2500
1/19/2014,ALTE.ALTE,16,26.2,-1.16,0.2,22.93,North,15877,15686,2350
1/19/2014,ALTE.ALTE,17,26.03,-1.94,0.14,23.73,North,15871,15749,2350
1/19/2014,ALTE.ALTE,18,34.34,-1.5,1.04,38.21,North,16455,16202,2340
1/19/2014,ALTE.ALTE,19,54.01,6.92,1.75,33.34,North,17843,17598,2340
1/19/2014,ALTE.ALTE,20,46.85,3.61,1.63,23.79,North,18093,17913,2340
1/19/2014,ALTE.ALTE,21,35.09,-5.31,1.53,25.99,North,17865,17658,2340
1/19/2014,ALTE.ALTE,22,27.97,-6.53,0.49,24.5,North,17425,17104,2340
1/19/2014,ALTE.ALTE,23,26.2,-5.03,0.46,24.08,North,16851,16496,2340
1/19/2014,ALTE.ALTE,24,25,-4.08,0.33,17.1,North,15993,15716,2680
1/20/2014,ALTE.ALTE,1,24.87,-4.31,0.85,22.4,North,15248,15234,2630
1/20/2014,ALTE.ALTE,2,25.53,-1.75,-0.08,22.21,North,14836,14736,2630
1/20/2014,ALTE.ALTE,3,24.12,-3.33,0.84,22.91,North,14559,14474,2630
1/20/2014,ALTE.ALTE,4,23.65,-3.5,0.83,22.67,North,14532,14466,2630
1/20/2014,ALTE.ALTE,5,23.5,-3.73,0.27,22.25,North,14728,14616,2630
1/20/2014,ALTE.ALTE,6,25.88,-3.69,0.45,23.08,North,15242,15053,2630
1/20/2014,ALTE.ALTE,7,29.83,-5.18,-0.11,24.89,North,16378,16022,2630
1/20/2014,ALTE.ALTE,8,40.18,-6.57,-0.16,26.9,North,17681,17495,2630
1/20/2014,ALTE.ALTE,9,42.15,-4.88,0.58,27.01,North,18658,18578,2630
1/20/2014,ALTE.ALTE,10,47.01,0.68,0.56,28.31,North,18866,18837,2630
1/20/2014,ALTE.ALTE,11,42.11,-0.17,-0.19,29.68,North,19071,18984,2630
1/20/2014,ALTE.ALTE,12,40.12,0.4,-0.19,30.38,North,19205,19085,2630
1/20/2014,ALTE.ALTE,13,42.19,-0.01,2.33,30.23,North,19254,19135,2630
1/20/2014,ALTE.ALTE,14,35.73,-2.19,1.25,30.27,North,19187,19104,2630
1/20/2014,ALTE.ALTE,15,34.1,-2.18,1.19,28.9,North,19202,19171,2630
1/20/2014,ALTE.ALTE,16,33.98,-1.3,1.95,26.31,North,19123,19216,2630
1/20/2014,ALTE.ALTE,17,34.54,-0.55,1.95,22.12,North,19106,19247,2630
1/20/2014,ALTE.ALTE,18,49.45,4.76,2.09,23.46,North,19482,19633,2630
1/20/2014,ALTE.ALTE,19,69.83,12.51,2.99,30.73,North,20357,20761,2630
1/20/2014,ALTE.ALTE,20,63.08,8.4,2.88,32.42,North,20521,21076,2630
1/20/2014,ALTE.ALTE,21,52.66,4.07,1.15,29.1,North,20184,20752,2630
1/20/2014,ALTE.ALTE,22,43.1,-0.12,2.07,26.61,North,19768,20329,2630
1/20/2014,ALTE.ALTE,23,32.22,-5.44,1.38,25.02,North,19183,19583,2630
1/20/2014,ALTE.ALTE,24,28.56,-7.52,1.5,23.05,North,18303,18594,2560
1/21/2014,ALTE.ALTE,1,29.03,-6.55,0.95,23.44,North,17715,18148,2560
1/21/2014,ALTE.ALTE,2,27.76,-6.95,0.53,22.82,North,17382,17688,2780
1/21/2014,ALTE.ALTE,3,27.93,-5.17,0.32,25.55,North,17075,17312,2780
1/21/2014,ALTE.ALTE,4,27.29,-6.03,0.33,25.06,North,16960,17299,2780
1/21/2014,ALTE.ALTE,5,29.5,-5.39,0.46,24.24,North,17053,17384,2780
1/21/2014,ALTE.ALTE,6,33.05,-7.22,0.37,25.45,North,17451,17746,2780
1/21/2014,ALTE.ALTE,7,42.87,-5.17,0.82,62.8,North,18357,18775,2780
1/21/2014,ALTE.ALTE,8,71.92,-0.86,0.6,45.73,North,20052,20211,2780
1/21/2014,ALTE.ALTE,9,76.58,0.62,1.88,37.44,North,20938,21180,2780
1/21/2014,ALTE.ALTE,10,73.59,2.14,1.76,40.78,North,20673,21121,2780
1/21/2014,ALTE.ALTE,11,74.44,5.52,1.69,45.16,North,20450,21107,2780
1/21/2014,ALTE.ALTE,12,69.13,5.83,1.54,35.01,North,20299,20967,2780
1/21/2014,ALTE.ALTE,13,58.58,3.5,1.32,37.7,North,19972,20885,2780
1/21/2014,ALTE.ALTE,14,56.47,4.8,1.21,32.34,North,19705,20571,2780
1/21/2014,ALTE.ALTE,15,49.91,3.63,0.65,31.83,North,19638,20566,2780
1/21/2014,ALTE.ALTE,16,42.21,-1.02,0.65,29.1,North,19494,20426,2780
1/21/2014,ALTE.ALTE,17,39.19,-4.01,0.66,35.01,North,19417,20403,2780
1/21/2014,ALTE.ALTE,18,66.76,4.71,1.46,44.34,North,19668,20640,2780
1/21/2014,ALTE.ALTE,19,103.68,17.43,2.42,79.29,North,20419,21417,2780
1/21/2014,ALTE.ALTE,20,90.05,11.3,2.12,54.5,North,20799,21566,2560
1/21/2014,ALTE.ALTE,21,67.22,0.76,0.4,90.78,North,20475,21212,2560
1/21/2014,ALTE.ALTE,22,59.48,0.55,0.49,62.24,North,19958,20717,2560
1/21/2014,ALTE.ALTE,23,50.53,-0.49,0.82,45.96,North,19199,19938,2560
1/21/2014,ALTE.ALTE,24,40.05,-3.9,1.44,30.11,North,18318,18809,2480
1/22/2014,ALTE.ALTE,1,54.56,4.93,2,97.56,North,17938,18004,2480
1/22/2014,ALTE.ALTE,2,52.57,4.67,1.95,31.32,North,17423,17418,2480
1/22/2014,ALTE.ALTE,3,53.18,5.75,2.13,45.31,North,17031,16960,2480
1/22/2014,ALTE.ALTE,4,52.16,5.09,2.11,28.89,North,16838,16761,2480
1/22/2014,ALTE.ALTE,5,54.15,6.47,2.14,33.37,North,16863,16745,2480
1/22/2014,ALTE.ALTE,6,55.67,6.63,-0.17,75.77,North,17266,17035,2480
1/22/2014,ALTE.ALTE,7,68.17,1.14,-0.31,42.51,North,18276,18044,2480
1/22/2014,ALTE.ALTE,8,115.23,3.53,2.64,60.14,North,19930,19754,2560
1/22/2014,ALTE.ALTE,9,120.03,19.99,2.87,46.33,North,20861,20671,2560
1/22/2014,ALTE.ALTE,10,104,20.11,1.94,52.21,North,20794,20550,2560
1/22/2014,ALTE.ALTE,11,92.19,18.71,1.66,50.71,North,20720,20430,2560
1/22/2014,ALTE.ALTE,12,88.81,12.81,4.14,111.79,North,20555,20356,2340
1/22/2014,ALTE.ALTE,13,82.59,12.05,3.82,108.5,North,20417,20282,2340
1/22/2014,ALTE.ALTE,14,71.53,5.91,2.37,49.93,North,20319,20261,2340
1/22/2014,ALTE.ALTE,15,67.91,7.99,2.14,65.65,North,20368,20252,2290
1/22/2014,ALTE.ALTE,16,59.63,3.23,2.7,38.75,North,20279,20210,2220
1/22/2014,ALTE.ALTE,17,63.07,5.38,2.04,35.55,North,20227,20166,2220
1/22/2014,ALTE.ALTE,18,82.59,11.18,2.51,47.92,North,20616,20584,2220
1/22/2014,ALTE.ALTE,19,126.64,27.47,2.68,59.32,North,21538,21830,2220
1/22/2014,ALTE.ALTE,20,120.44,25.15,2.63,76.39,North,21857,22266,2220
1/22/2014,ALTE.ALTE,21,100.94,15.66,2.4,44.66,North,21635,21984,2220
1/22/2014,ALTE.ALTE,22,83.72,9.88,2.08,68.58,North,21173,21520,2220
1/22/2014,ALTE.ALTE,23,70.84,11.29,2.14,33.71,North,20526,20780,2230
1/22/2014,ALTE.ALTE,24,58.47,6.85,2.1,27.87,North,19621,19780,2150
1/23/2014,ALTE.ALTE,1,54.6,-0.05,2.08,25.1,North,19132,19120,2150
1/23/2014,ALTE.ALTE,2,47.49,-5.68,2.25,23.15,North,18624,18599,2150
1/23/2014,ALTE.ALTE,3,44.95,-7.22,2.05,13.7,North,18274,18192,2150
1/23/2014,ALTE.ALTE,4,45.31,-6.2,2.03,7.73,North,18086,18064,2150
1/23/2014,ALTE.ALTE,5,46.53,-5.09,0.45,25.88,North,18181,18042,2150
1/23/2014,ALTE.ALTE,6,58.92,-0.34,1.91,29.43,North,18685,18228,2150
1/23/2014,ALTE.ALTE,7,81.74,0.99,3.18,32.34,North,19739,19306,2150
1/23/2014,ALTE.ALTE,8,111.66,-2.81,3.29,57.9,North,21275,20869,2150
1/23/2014,ALTE.ALTE,9,115.1,4.01,3.16,64.67,North,22154,21640,2150
1/23/2014,ALTE.ALTE,10,108.03,12.86,1.97,71.9,North,21811,21554,2150
1/23/2014,ALTE.ALTE,11,102.64,13.19,1.8,65.53,North,21450,21565,2150
1/23/2014,ALTE.ALTE,12,98.89,13.27,1.67,92.92,North,21168,21247,2150
1/23/2014,ALTE.ALTE,13,91.25,13.57,0.61,41.03,North,20877,21043,2150
1/23/2014,ALTE.ALTE,14,86.95,11.22,1.13,41.58,North,20530,20778,2150
1/23/2014,ALTE.ALTE,15,82.67,12.2,1.02,35.93,North,20393,20609,2150
1/23/2014,ALTE.ALTE,16,75.82,10.56,1.52,33.41,North,20186,20450,2150
1/23/2014,ALTE.ALTE,17,78.08,11.63,1.53,38.35,North,20034,20268,2150
1/23/2014,ALTE.ALTE,18,97.07,16.05,0.61,49.24,North,20255,20481,2150
1/23/2014,ALTE.ALTE,19,156.51,27.05,2.92,595.28,North,21184,21513,2150
1/23/2014,ALTE.ALTE,20,137.44,20.16,2.73,71.28,North,21511,21964,2150
1/23/2014,ALTE.ALTE,21,106.26,11.83,2.25,62.67,North,21284,21648,2150
1/23/2014,ALTE.ALTE,22,89.71,8.46,1.61,64.92,North,20885,21304,2150
1/23/2014,ALTE.ALTE,23,79.38,13.96,1.49,42.9,North,20273,20600,2150
1/23/2014,ALTE.ALTE,24,62.97,8.68,-0.34,36.63,North,19360,19514,2680
1/24/2014,ALTE.ALTE,1,57.85,1.83,1.5,31.07,North,18723,18797,2680
1/24/2014,ALTE.ALTE,2,57.09,2.05,1.42,30.96,North,18083,18201,2680
1/24/2014,ALTE.ALTE,3,49.03,-4.81,1.39,41.03,North,17585,17704,2680
1/24/2014,ALTE.ALTE,4,48.96,-2.64,1.34,38.03,North,17327,17385,2680
1/24/2014,ALTE.ALTE,5,52.21,-0.3,1.36,16.38,North,17240,17249,2680
1/24/2014,ALTE.ALTE,6,52.89,-10.55,1.79,42.39,North,17433,17404,2680
1/24/2014,ALTE.ALTE,7,63.82,-28.41,1.73,32.18,North,18246,18153,2680
1/24/2014,ALTE.ALTE,8,105.52,-34.21,4.5,62.88,North,19675,19634,2680
1/24/2014,ALTE.ALTE,9,95.14,-33.67,4.24,74.61,North,20491,20473,2680
1/24/2014,ALTE.ALTE,10,83.41,-22.44,3.45,53.09,North,20342,20258,2680
1/24/2014,ALTE.ALTE,11,81.21,2.21,2.05,147.72,North,20190,20126,2680
1/24/2014,ALTE.ALTE,12,76.6,7.49,1.32,71.2,North,20098,19926,2680
1/24/2014,ALTE.ALTE,13,69.54,5.25,1.22,47.79,North,19834,19659,2680
1/24/2014,ALTE.ALTE,14,58.78,1.33,0.83,58.27,North,19586,19282,2680
1/24/2014,ALTE.ALTE,15,54.7,0.23,1.47,90.93,North,19428,19182,2680
1/24/2014,ALTE.ALTE,16,47.33,-3.48,1.25,65.06,North,19186,18975,2680
1/24/2014,ALTE.ALTE,17,49.89,-1.58,1.25,115.02,North,18963,18756,2680
1/24/2014,ALTE.ALTE,18,69.01,5.36,1.7,40.93,North,19052,18890,2680
1/24/2014,ALTE.ALTE,19,79.19,-1.42,1.47,57.12,North,19755,19447,2680
1/24/2014,ALTE.ALTE,20,72.41,-2.83,1.4,76.01,North,19775,19414,2680
1/24/2014,ALTE.ALTE,21,60.77,-4.91,0.95,58.2,North,19292,19068,2680
1/24/2014,ALTE.ALTE,22,59.15,-0.34,1.63,71.76,North,18796,18611,2680
1/24/2014,ALTE.ALTE,23,53.52,1.98,1.33,51.72,North,18152,17948,2680
1/24/2014,ALTE.ALTE,24,42.09,-0.88,0.59,59.09,North,17241,17124,2100
1/25/2014,ALTE.ALTE,1,33.96,-11.24,-0.48,59.41,North,16636,16444,2150
1/25/2014,ALTE.ALTE,2,31.27,-8.82,0.27,12.38,North,16126,15836,2150
1/25/2014,ALTE.ALTE,3,26.83,-10.91,-0.29,-7.68,North,15822,15514,2150
1/25/2014,ALTE.ALTE,4,26.45,-8.17,0.12,36.18,North,15677,15400,2150
1/25/2014,ALTE.ALTE,5,25.24,-9.47,0.13,25.16,North,15656,15396,2150
1/25/2014,ALTE.ALTE,6,26.95,-7.66,-0.27,34.11,North,15803,15654,2150
1/25/2014,ALTE.ALTE,7,28.24,-15,0.27,35.17,North,16193,16179,2150
1/25/2014,ALTE.ALTE,8,35.04,-24.3,0.85,132.08,North,16849,16894,2250
1/25/2014,ALTE.ALTE,9,53.08,-18.86,1.05,42.33,North,17622,17510,2250
1/25/2014,ALTE.ALTE,10,66.45,-6.86,0.37,98.9,North,18116,18056,2250
1/25/2014,ALTE.ALTE,11,50.81,-4.99,0.3,54.56,North,18478,18328,2250
1/25/2014,ALTE.ALTE,12,55,-1.82,1.89,53.47,North,18551,18371,2250
1/25/2014,ALTE.ALTE,13,52.29,-0.44,2.17,42.92,North,18467,18251,2250
1/25/2014,ALTE.ALTE,14,45.04,-2.19,1.79,40.01,North,18265,18032,2250
1/25/2014,ALTE.ALTE,15,40.72,-3.69,1.53,34.61,North,18145,17747,2250
1/25/2014,ALTE.ALTE,16,39.04,-2.57,1.09,33.47,North,17968,17495,2150
1/25/2014,ALTE.ALTE,17,43.17,-0.64,1.3,37.83,North,17925,17454,2150
1/25/2014,ALTE.ALTE,18,63.68,2.88,2.08,66.03,North,18252,17857,2150
1/25/2014,ALTE.ALTE,19,98.33,13.05,1.84,130.06,North,19237,18884,2150
1/25/2014,ALTE.ALTE,20,85.19,9.03,0.6,62.32,North,19600,19197,2150
1/25/2014,ALTE.ALTE,21,77.29,7.13,-0.2,55.52,North,19262,18901,2150
